Species	TE	location	chr	length	len_proportion
Dmau	IGS	Contig147	U	158	0.658333333
Dmau	IGS	Contig147	U	234	0.975
Dmau	IGS	Contig147	U	216	0.9
Dmau	IGS	Contig147	U	225	0.9375
Dmau	IGS	Contig147	U	80	0.333333333
Dmau	IGS	Contig147	U	194	0.808333333
Dmau	IGS	Contig147	U	175	0.729166667
Dmau	IGS	Contig147	U	174	0.725
Dmau	IGS	Contig147	U	182	0.758333333
Dmau	IGS	Contig32	U	70	0.291666667
Dmau	IGS	Contig32	U	191	0.795833333
Dmau	IGS	Contig32	U	233	0.970833333
Dmau	IGS	Contig32	U	233	0.970833333
Dmau	IGS	Contig32	U	233	0.970833333
Dmau	IGS	Contig32	U	233	0.970833333
Dmau	IGS	Contig32	U	234	0.975
Dmau	IGS	Contig32	U	194	0.808333333
Dmau	IGS	Contig32	U	176	0.733333333
Dmau	IGS	Contig32	U	174	0.725
Dmau	IGS	Contig32	U	183	0.7625
Dmau	IGS	Contig32	U	69	0.2875
Dmau	IGS	Contig32	U	158	0.658333333
Dmau	IGS	Contig32	U	233	0.970833333
Dmau	IGS	Contig32	U	233	0.970833333
Dmau	IGS	Contig32	U	232	0.966666667
Dmau	IGS	Contig32	U	231	0.9625
Dmau	IGS	Contig32	U	230	0.958333333
Dmau	IGS	Contig32	U	192	0.8
Dmau	IGS	Contig32	U	172	0.716666667
Dmau	IGS	Contig32	U	173	0.720833333
Dmau	IGS	Contig32	U	70	0.291666667
Dmau	IGS	Contig32	U	191	0.795833333
Dmau	IGS	Contig32	U	234	0.975
Dmau	IGS	Contig32	U	234	0.975
Dmau	IGS	Contig32	U	234	0.975
Dmau	IGS	Contig32	U	234	0.975
Dmau	IGS	Contig32	U	234	0.975
Dmau	IGS	Contig32	U	194	0.808333333
Dmau	IGS	Contig32	U	176	0.733333333
Dmau	IGS	Contig32	U	174	0.725
Dmau	IGS	Contig32	U	183	0.7625
Dmau	IGS	Contig39	U	70	0.291666667
Dmau	IGS	Contig39	U	246	1.025
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	232	0.966666667
Dmau	IGS	Contig39	U	228	0.95
Dmau	IGS	Contig39	U	190	0.791666667
Dmau	IGS	Contig39	U	176	0.733333333
Dmau	IGS	Contig39	U	351	1.4625
Dmau	IGS	Contig39	U	70	0.291666667
Dmau	IGS	Contig39	U	190	0.791666667
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	194	0.808333333
Dmau	IGS	Contig39	U	176	0.733333333
Dmau	IGS	Contig39	U	174	0.725
Dmau	IGS	Contig39	U	183	0.7625
Dmau	IGS	Contig39	U	70	0.291666667
Dmau	IGS	Contig39	U	175	0.729166667
Dmau	IGS	Contig39	U	78	0.325
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	194	0.808333333
Dmau	IGS	Contig39	U	176	0.733333333
Dmau	IGS	Contig39	U	174	0.725
Dmau	IGS	Contig39	U	183	0.7625
Dmau	IGS	Contig39	U	70	0.291666667
Dmau	IGS	Contig39	U	191	0.795833333
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	233	0.970833333
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	194	0.808333333
Dmau	IGS	Contig39	U	176	0.733333333
Dmau	IGS	Contig39	U	174	0.725
Dmau	IGS	Contig39	U	183	0.7625
Dmau	IGS	Contig39	U	69	0.2875
Dmau	IGS	Contig39	U	157	0.654166667
Dmau	IGS	Contig39	U	229	0.954166667
Dmau	IGS	Contig39	U	234	0.975
Dmau	IGS	Contig39	U	233	0.970833333
Dmau	IGS	Contig39	U	231	0.9625
Dmau	IGS	Contig39	U	199	0.829166667
Dmau	IGS	Contig39	U	170	0.708333333
Dmau	IGS	Contig43	U	182	0.758333333
Dmau	IGS	Contig43	U	173	0.720833333
Dmau	IGS	Contig43	U	174	0.725
Dmau	IGS	Contig43	U	194	0.808333333
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	233	0.970833333
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	191	0.795833333
Dmau	IGS	Contig43	U	28	0.116666667
Dmau	IGS	Contig43	U	183	0.7625
Dmau	IGS	Contig43	U	174	0.725
Dmau	IGS	Contig43	U	176	0.733333333
Dmau	IGS	Contig43	U	194	0.808333333
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	234	0.975
Dmau	IGS	Contig43	U	191	0.795833333
Dmau	IGS	Contig43	U	28	0.116666667
Dmau	IGS	Contig48	U	70	0.291666667
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	233	0.970833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	193	0.804166667
Dmau	IGS	Contig48	U	176	0.733333333
Dmau	IGS	Contig48	U	166	0.691666667
Dmau	IGS	Contig48	U	183	0.7625
Dmau	IGS	Contig48	U	70	0.291666667
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	194	0.808333333
Dmau	IGS	Contig48	U	169	0.704166667
Dmau	IGS	Contig48	U	183	0.7625
Dmau	IGS	Contig48	U	70	0.291666667
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	193	0.804166667
Dmau	IGS	Contig48	U	176	0.733333333
Dmau	IGS	Contig48	U	174	0.725
Dmau	IGS	Contig48	U	183	0.7625
Dmau	IGS	Contig48	U	74	0.308333333
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	231	0.9625
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	236	0.983333333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	418	1.741666667
Dmau	IGS	Contig48	U	151	0.629166667
Dmau	IGS	Contig48	U	73	0.304166667
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	233	0.970833333
Dmau	IGS	Contig48	U	195	0.8125
Dmau	IGS	Contig48	U	176	0.733333333
Dmau	IGS	Contig48	U	174	0.725
Dmau	IGS	Contig48	U	183	0.7625
Dmau	IGS	Contig48	U	73	0.304166667
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	194	0.808333333
Dmau	IGS	Contig48	U	176	0.733333333
Dmau	IGS	Contig48	U	174	0.725
Dmau	IGS	Contig48	U	183	0.7625
Dmau	IGS	Contig48	U	70	0.291666667
Dmau	IGS	Contig48	U	190	0.791666667
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	152	0.633333333
Dmau	IGS	Contig48	U	95	0.395833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	194	0.808333333
Dmau	IGS	Contig48	U	176	0.733333333
Dmau	IGS	Contig48	U	174	0.725
Dmau	IGS	Contig48	U	183	0.7625
Dmau	IGS	Contig48	U	70	0.291666667
Dmau	IGS	Contig48	U	213	0.8875
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	233	0.970833333
Dmau	IGS	Contig48	U	194	0.808333333
Dmau	IGS	Contig48	U	174	0.725
Dmau	IGS	Contig48	U	172	0.716666667
Dmau	IGS	Contig48	U	181	0.754166667
Dmau	IGS	Contig48	U	122	0.508333333
Dmau	IGS	Contig48	U	232	0.966666667
Dmau	IGS	Contig48	U	248	1.033333333
Dmau	IGS	Contig48	U	239	0.995833333
Dmau	IGS	Contig48	U	236	0.983333333
Dmau	IGS	Contig48	U	230	0.958333333
Dmau	IGS	Contig48	U	235	0.979166667
Dmau	IGS	Contig48	U	192	0.8
Dmau	IGS	Contig48	U	169	0.704166667
Dmau	IGS	Contig48	U	179	0.745833333
Dmau	IGS	Contig48	U	70	0.291666667
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	232	0.966666667
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	236	0.983333333
Dmau	IGS	Contig48	U	227	0.945833333
Dmau	IGS	Contig48	U	232	0.966666667
Dmau	IGS	Contig48	U	194	0.808333333
Dmau	IGS	Contig48	U	348	1.45
Dmau	IGS	Contig48	U	70	0.291666667
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	237	0.9875
Dmau	IGS	Contig48	U	237	0.9875
Dmau	IGS	Contig48	U	238	0.991666667
Dmau	IGS	Contig48	U	233	0.970833333
Dmau	IGS	Contig48	U	233	0.970833333
Dmau	IGS	Contig48	U	235	0.979166667
Dmau	IGS	Contig48	U	233	0.970833333
Dmau	IGS	Contig48	U	236	0.983333333
Dmau	IGS	Contig48	U	194	0.808333333
Dmau	IGS	Contig48	U	176	0.733333333
Dmau	IGS	Contig48	U	185	0.770833333
Dmau	IGS	Contig48	U	70	0.291666667
Dmau	IGS	Contig48	U	191	0.795833333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	236	0.983333333
Dmau	IGS	Contig48	U	234	0.975
Dmau	IGS	Contig48	U	194	0.808333333
Dmau	IGS	Contig48	U	172	0.716666667
Dmau	IGS	Contig48	U	183	0.7625
Dmau	IGS	Contig49	U	73	0.304166667
Dmau	IGS	Contig49	U	191	0.795833333
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	194	0.808333333
Dmau	IGS	Contig49	U	176	0.733333333
Dmau	IGS	Contig49	U	174	0.725
Dmau	IGS	Contig49	U	207	0.8625
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	374	1.558333333
Dmau	IGS	Contig49	U	73	0.304166667
Dmau	IGS	Contig49	U	191	0.795833333
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	194	0.808333333
Dmau	IGS	Contig49	U	176	0.733333333
Dmau	IGS	Contig49	U	174	0.725
Dmau	IGS	Contig49	U	207	0.8625
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	374	1.558333333
Dmau	IGS	Contig49	U	70	0.291666667
Dmau	IGS	Contig49	U	191	0.795833333
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	194	0.808333333
Dmau	IGS	Contig49	U	176	0.733333333
Dmau	IGS	Contig49	U	174	0.725
Dmau	IGS	Contig49	U	183	0.7625
Dmau	IGS	Contig49	U	70	0.291666667
Dmau	IGS	Contig49	U	191	0.795833333
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	234	0.975
Dmau	IGS	Contig49	U	194	0.808333333
Dmau	IGS	Contig49	U	175	0.729166667
Dmau	IGS	Contig49	U	174	0.725
Dmau	IGS	Contig49	U	183	0.7625
Dmau	IGS	Contig49	U	59	0.245833333
Dmau	IGS	Contig5	U	73	0.304166667
Dmau	IGS	Contig5	U	191	0.795833333
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	231	0.9625
Dmau	IGS	Contig5	U	193	0.804166667
Dmau	IGS	Contig5	U	176	0.733333333
Dmau	IGS	Contig5	U	174	0.725
Dmau	IGS	Contig5	U	169	0.704166667
Dmau	IGS	Contig5	U	73	0.304166667
Dmau	IGS	Contig5	U	191	0.795833333
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	230	0.958333333
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	192	0.8
Dmau	IGS	Contig5	U	175	0.729166667
Dmau	IGS	Contig5	U	173	0.720833333
Dmau	IGS	Contig5	U	184	0.766666667
Dmau	IGS	Contig5	U	73	0.304166667
Dmau	IGS	Contig5	U	191	0.795833333
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	233	0.970833333
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	234	0.975
Dmau	IGS	Contig5	U	194	0.808333333
Dmau	IGS	Contig5	U	176	0.733333333
Dmau	IGS	Contig5	U	174	0.725
Dmau	IGS	Contig5	U	183	0.7625
Dmau	IGS	Contig5	U	70	0.291666667
Dmau	IGS	Contig5	U	191	0.795833333
Dmau	IGS	Contig52	U	159	0.6625
Dmau	IGS	Contig52	U	170	0.708333333
Dmau	IGS	Contig52	U	73	0.304166667
Dmau	IGS	Contig52	U	191	0.795833333
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	194	0.808333333
Dmau	IGS	Contig52	U	176	0.733333333
Dmau	IGS	Contig52	U	174	0.725
Dmau	IGS	Contig52	U	183	0.7625
Dmau	IGS	Contig52	U	73	0.304166667
Dmau	IGS	Contig52	U	191	0.795833333
Dmau	IGS	Contig52	U	194	0.808333333
Dmau	IGS	Contig52	U	176	0.733333333
Dmau	IGS	Contig52	U	174	0.725
Dmau	IGS	Contig52	U	207	0.8625
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	374	1.558333333
Dmau	IGS	Contig52	U	73	0.304166667
Dmau	IGS	Contig52	U	191	0.795833333
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	194	0.808333333
Dmau	IGS	Contig52	U	176	0.733333333
Dmau	IGS	Contig52	U	174	0.725
Dmau	IGS	Contig52	U	183	0.7625
Dmau	IGS	Contig52	U	66	0.275
Dmau	IGS	Contig52	U	165	0.6875
Dmau	IGS	Contig52	U	180	0.75
Dmau	IGS	Contig52	U	204	0.85
Dmau	IGS	Contig52	U	197	0.820833333
Dmau	IGS	Contig52	U	269	1.120833333
Dmau	IGS	Contig52	U	160	0.666666667
Dmau	IGS	Contig52	U	146	0.608333333
Dmau	IGS	Contig52	U	70	0.291666667
Dmau	IGS	Contig52	U	191	0.795833333
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	194	0.808333333
Dmau	IGS	Contig52	U	176	0.733333333
Dmau	IGS	Contig52	U	174	0.725
Dmau	IGS	Contig52	U	183	0.7625
Dmau	IGS	Contig52	U	70	0.291666667
Dmau	IGS	Contig52	U	191	0.795833333
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	235	0.979166667
Dmau	IGS	Contig52	U	232	0.966666667
Dmau	IGS	Contig52	U	233	0.970833333
Dmau	IGS	Contig52	U	234	0.975
Dmau	IGS	Contig52	U	193	0.804166667
Dmau	IGS	Contig52	U	176	0.733333333
Dmau	IGS	Contig52	U	173	0.720833333
Dmau	IGS	Contig52	U	138	0.575
Dmau	IGS	Contig53	U	176	0.733333333
Dmau	IGS	Contig53	U	239	0.995833333
Dmau	IGS	Contig53	U	376	1.566666667
Dmau	IGS	Contig53	U	190	0.791666667
Dmau	IGS	Contig53	U	201	0.8375
Dmau	IGS	Contig53	U	173	0.720833333
Dmau	IGS	Contig53	U	184	0.766666667
Dmau	IGS	Contig53	U	230	0.958333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	172	0.716666667
Dmau	IGS	Contig53	U	170	0.708333333
Dmau	IGS	Contig53	U	168	0.7
Dmau	IGS	Contig53	U	211	0.879166667
Dmau	IGS	Contig53	U	205	0.854166667
Dmau	IGS	Contig53	U	176	0.733333333
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	44	0.183333333
Dmau	IGS	Contig53	U	174	0.725
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	206	0.858333333
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	232	0.966666667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	232	0.966666667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	173	0.720833333
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	206	0.858333333
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	232	0.966666667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	206	0.858333333
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	398	1.658333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	206	0.858333333
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	232	0.966666667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	158	0.658333333
Dmau	IGS	Contig53	U	140	0.583333333
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
Dmau	IGS	Contig53	U	234	0.975
Dmau	IGS	Contig53	U	232	0.966666667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	187	0.779166667
Dmau	IGS	Contig53	U	207	0.8625
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	175	0.729166667
Dmau	IGS	Contig53	U	167	0.695833333
Dmau	IGS	Contig53	U	194	0.808333333
